date,uz
1995.1786,-0.00335358
1995.1814,-0.01122459
1995.1841,-0.00464991
1995.1869,0.00092089
1995.1896,-0.01273802
1995.1978,-0.00723494
1995.2005,-0.00703435
1995.2033,-0.00137408
1995.206,-0.01240145
1995.2088,-0.00816683
1995.2115,-0.00732838
1995.2142,-0.01649633
1995.217,-0.00859151
1995.2197,-0.02236503
1995.2225,-0.01764257
1995.2252,-0.01755313
1995.2279,-0.0231364
1995.2307,-0.02099002
1995.2334,-0.02533324
1995.2361,-0.02264756
1995.2389,-0.02743463
1995.2416,-0.0262369
1995.2444,-0.02060369
1995.2471,-0.0178227
1995.2498,-0.02081194
1995.2526,-0.03410765
1995.2553,-0.0281799
1995.258,-0.01595512
1995.2635,-0.0251758
1995.2663,-0.00834896
1995.269,-0.00960921
1995.2717,-0.01582379
1995.2745,-0.01480514
1995.2772,-0.01689681
1995.2799,-0.01244797
1995.2854,-0.01631801
1995.2882,-0.02099037
1995.2909,-0.01564298
1995.2964,-0.00483431
1995.2991,-0.01843396
1995.3018,-0.00166712
1995.3046,-0.00444289
1995.3073,-0.00967771
1995.3101,-0.00874395
1995.3128,-0.02171882
1995.3155,-0.02008005
1995.3183,-0.00090346
1995.321,-0.00673344
1995.3238,-0.0086613
1995.3292,-0.01871477
1995.332,-0.00965717
1995.3347,3.608E-05
1995.3374,-0.00326257
1995.3402,0.00951052
1995.3429,-0.01300494
1995.3457,-0.00447842
1995.3484,-0.00429577
1995.3511,-0.00260732
1995.3539,-8.535E-05
1995.3566,-0.01092202
1995.3593,-0.00864282
1995.3621,-0.00020463
1995.3648,0.00672673
1995.3676,-0.00669332
1995.3703,-0.00841526
1995.373,0.00481398
1995.3758,0.00313249
1995.3785,-0.00417591
1995.3812,-0.00476438
1995.384,0.00512116
1995.3867,0.00384938
1995.3895,0.00603652
1995.3922,-0.00551898
1995.4004,-0.00481001
1995.4031,-0.01368731
1995.4059,0.00151154
1995.4086,-0.0116127
1995.4114,-0.00398181
1995.4141,0.00395087
1995.4168,-0.01262062
1995.4196,-0.00751977
1995.4223,-0.01302674
1995.4251,-0.0105964
1995.4278,-0.01044028
1995.4305,-0.00724958
1995.4333,-0.00210459
1995.436,-0.00971042
1995.4387,-7.635E-05
1995.4415,-0.00169504
1995.4442,-0.00774656
1995.447,-0.01880983
1995.4497,-0.00838895
1995.4524,-0.00950309
1995.4552,-0.01117236
1995.4579,0.00064548
1995.4606,-0.01128746
1995.4634,-0.00878379
1995.4661,-0.01154995
1995.4689,-0.00570792
1995.4716,-0.02181242
1995.4743,-0.01425357
1995.4771,-0.01986783
1995.4798,-0.01222482
1995.4825,-0.01965891
1995.4853,0.00041776
1995.488,-0.01010918
1995.4908,-0.00450518
1995.4935,-0.00173112
1995.4962,-0.00186872
1995.499,-0.00243519
1995.5017,-0.00110328
1995.5044,1.584E-05
1995.5072,-0.01486364
1995.5099,-0.01154285
1995.5127,-0.00792919
1995.5154,-0.0018205
1995.5181,0.00490592
1995.5209,-0.00110985
1995.5236,0.00206913
1995.5264,-0.00173458
1995.5291,-0.00332976
1995.5318,-0.00945803
1995.5756,-0.00688794
1995.5784,-0.00524758
1995.5811,-0.01400699
1995.5921,-0.00456924
1995.5948,-0.00582064
1995.5975,-0.01345294
1995.6003,-0.00925404
1995.603,-0.01558697
1995.6057,-0.0001597
1995.6085,-0.00997115
1995.6112,-0.01196733
1995.614,-0.01337901
1995.6167,0.0033003
1995.6194,-0.01285212
1995.6222,-0.01019945
1995.6249,0.00428886
1995.6277,-0.0035077
1995.6304,0.00532807
1995.6331,0.00472486
1995.6359,-0.00537293
1995.6386,0.0089277
1995.6413,0.01013119
1995.6441,0.0064298
1995.6468,-0.00576164
1995.6496,-0.00542647
1995.6523,-0.00948476
1995.655,-0.01135619
1995.6578,-0.0057591
1995.6605,-0.00825892
1995.666,-0.00544698
1995.6687,-0.00270655
1995.6715,0.00944164
1995.6742,0.01637027
1995.6769,0.01382097
1995.6797,-0.0022747
1995.6824,0.01457229
1995.6851,0.01185416
1995.6879,0.00283796
1995.6906,0.00794548
1995.6934,-0.00629429
1995.6961,-0.00648675
1995.6988,-0.00423676
1995.7016,-0.01122815
1995.7043,-0.00765284
1995.707,-0.00413366
1995.7098,-0.00372845
1995.7125,-0.01421801
1995.7153,-0.01162914
1995.718,-0.0009835
1995.7207,-0.01471956
1995.7235,-0.01089715
1995.7262,-0.00367194
1995.729,-0.0109872
1995.7317,-0.00481983
1995.7344,-0.00120537
1995.7372,-0.00363194
1995.7399,-0.00561247
1995.7426,-0.00696383
1995.7454,-0.00354822
1995.7481,-0.00174081
1995.7509,-0.0066691
1995.7536,-0.00474612
1995.7563,0.00521771
1995.7591,0.00424463
1995.7618,0.00562043
1995.7645,-0.0095846
1995.7673,-0.01245797
1995.77,-0.00491891
1995.7728,-0.00454197
1995.7755,-0.00938601
1995.7782,-0.01139961
1995.781,-0.00730353
1995.7837,0.00514652
1995.7864,-0.00323523
1995.7892,-0.0092243
1995.7919,-0.00090721
1995.7947,0.00692433
1995.7974,-0.00124817
1995.8001,-0.00518838
1995.8029,-0.01054835
1995.8056,-0.00646253
1995.8084,-0.00020275
1995.8111,-0.00347245
1995.8166,0.01107682
1995.8193,0.00697474
1995.822,0.00325503
1995.8248,-0.0002592
1995.8275,0.01427626
1995.8303,0.00333424
1995.8385,-0.02510409
1995.8412,-0.01988258
1995.8439,-0.01724607
1995.8467,-0.01944198
1995.8576,-0.02678231
1995.8604,-0.01936125
1995.8631,-0.02670172
1995.8658,-0.02371751
1995.8686,-0.0344222
1995.8713,-0.01780557
1995.8741,-0.01575409
1995.8768,-0.01567176
1995.8795,-0.02574251
1995.8823,-0.02425043
1995.885,-0.02409752
1995.8877,-0.02731616
1995.8905,-0.02001633
1995.8932,-0.02312172
1995.896,-0.02144077
1995.8987,-0.02597413
1995.9014,-0.01918952
1995.9042,-0.02884841
1995.9069,-0.01253711
1995.9097,-0.0172583
1995.9124,-0.01196075
1995.9151,-0.02401925
1995.9179,-0.01565359
1995.9206,-0.00936347
1995.9233,-0.02116868
1995.9261,-0.01398477
1995.9288,-0.00842892
1995.9316,-0.01877974
1995.9343,-0.00892597
1995.937,-0.00953213
1995.9398,-0.01902183
1995.9425,-0.00714576
1995.9452,-0.01665235
1995.948,-0.00805162
1995.9507,-0.01040314
1995.9535,-0.01565195
1995.9562,-0.00956617
1995.9589,-0.01937554
1995.9644,-0.01587864
1995.9671,-0.02083334
1995.9699,-0.01042579
1995.9726,-0.01993757
1995.9754,-0.02764699
1995.9781,-0.02956935
1995.9808,-0.02279967
1995.9836,-0.01032427
1995.9863,-0.01769878
1995.989,-0.02189068
1995.9918,-0.01385487
1995.9945,-0.01795056
1995.9973,-0.02154887
1996.0,-0.01128887
1996.0027,-0.01953045
1996.0055,-0.02481916
1996.0082,-0.01705953
1996.011,-0.01256129
1996.0137,-0.00997228
1996.0164,-0.00888966
1996.0192,-0.01042324
1996.0219,-0.0189988
1996.0246,-0.01184677
1996.0274,-0.01681951
1996.0301,-0.015383
